run_id,timestamp,db_host,tenant,database,workload,operation,elapsed_ms,qps_or_tps,avg_latency_ms,p50_latency_ms,p95_latency_ms,p99_latency_ms,error_count,rows_inserted,rows_read,rows_updated,notes
real_week2_20260702_153400,2026-07-02T07:34:31Z,100.83.22.21,test,week2_bench_wang,lightweight_real_sql,update,134.965,,,,,,0,0,0,1,step=165
real_week2_20260702_153400,2026-07-02T07:34:31Z,100.83.22.21,test,week2_bench_wang,lightweight_real_sql,update,132.87,,,,,,0,0,0,1,step=166
real_week2_20260702_153400,2026-07-02T07:34:31Z,100.83.22.21,test,week2_bench_wang,lightweight_real_sql,update,162.783,,,,,,0,0,0,1,step=167
real_week2_20260702_153400,2026-07-02T07:34:31Z,100.83.22.21,test,week2_bench_wang,lightweight_real_sql,update,133.118,,,,,,0,0,0,1,step=168
real_week2_20260702_153400,2026-07-02T07:34:31Z,100.83.22.21,test,week2_bench_wang,lightweight_real_sql,update,135.673,,,,,,0,0,0,1,step=169
real_week2_20260702_153400,2026-07-02T07:34:31Z,100.83.22.21,test,week2_bench_wang,lightweight_real_sql,update,134.399,,,,,,0,0,0,1,step=170
real_week2_20260702_153400,2026-07-02T07:34:31Z,100.83.22.21,test,week2_bench_wang,lightweight_real_sql,update,135.237,,,,,,0,0,0,1,step=171
real_week2_20260702_153400,2026-07-02T07:34:31Z,100.83.22.21,test,week2_bench_wang,lightweight_real_sql,update,120.836,,,,,,0,0,0,1,step=172
real_week2_20260702_153400,2026-07-02T07:34:31Z,100.83.22.21,test,week2_bench_wang,lightweight_real_sql,update,185.348,,,,,,0,0,0,1,step=173
real_week2_20260702_153400,2026-07-02T07:34:31Z,100.83.22.21,test,week2_bench_wang,lightweight_real_sql,update,161.023,,,,,,0,0,0,1,step=174
real_week2_20260702_153400,2026-07-02T07:34:31Z,100.83.22.21,test,week2_bench_wang,lightweight_real_sql,update,172.487,,,,,,0,0,0,1,step=175
real_week2_20260702_153400,2026-07-02T07:34:31Z,100.83.22.21,test,week2_bench_wang,lightweight_real_sql,update,133.325,,,,,,0,0,0,1,step=176
real_week2_20260702_153400,2026-07-02T07:34:31Z,100.83.22.21,test,week2_bench_wang,lightweight_real_sql,update,130.754,,,,,,0,0,0,1,step=177
real_week2_20260702_153400,2026-07-02T07:34:31Z,100.83.22.21,test,week2_bench_wang,lightweight_real_sql,update,128.58,,,,,,0,0,0,1,step=178
real_week2_20260702_153400,2026-07-02T07:34:31Z,100.83.22.21,test,week2_bench_wang,lightweight_real_sql,update,134.58,,,,,,0,0,0,1,step=179
real_week2_20260702_153400,2026-07-02T07:34:31Z,100.83.22.21,test,week2_bench_wang,lightweight_real_sql,update,128.705,,,,,,0,0,0,1,step=180
real_week2_20260702_153400,2026-07-02T07:34:31Z,100.83.22.21,test,week2_bench_wang,lightweight_real_sql,mixed_read_write,118.855,,,,,,0,0,0,1,step=181
real_week2_20260702_153400,2026-07-02T07:34:31Z,100.83.22.21,test,week2_bench_wang,lightweight_real_sql,mixed_read_write,131.196,,,,,,0,0,1,0,step=182
real_week2_20260702_153400,2026-07-02T07:34:31Z,100.83.22.21,test,week2_bench_wang,lightweight_real_sql,mixed_read_write,125.291,,,,,,0,0,1,0,step=183
real_week2_20260702_153400,2026-07-02T07:34:31Z,100.83.22.21,test,week2_bench_wang,lightweight_real_sql,mixed_read_write,200.61,,,,,,0,0,0,1,step=184
real_week2_20260702_153400,2026-07-02T07:34:31Z,100.83.22.21,test,week2_bench_wang,lightweight_real_sql,mixed_read_write,158.595,,,,,,0,0,1,0,step=185
real_week2_20260702_153400,2026-07-02T07:34:31Z,100.83.22.21,test,week2_bench_wang,lightweight_real_sql,mixed_read_write,143.168,,,,,,0,0,1,0,step=186
real_week2_20260702_153400,2026-07-02T07:34:31Z,100.83.22.21,test,week2_bench_wang,lightweight_real_sql,mixed_read_write,137.089,,,,,,0,0,0,1,step=187
real_week2_20260702_153400,2026-07-02T07:34:31Z,100.83.22.21,test,week2_bench_wang,lightweight_real_sql,mixed_read_write,116.798,,,,,,0,0,1,0,step=188
real_week2_20260702_153400,2026-07-02T07:34:31Z,100.83.22.21,test,week2_bench_wang,lightweight_real_sql,mixed_read_write,124.499,,,,,,0,0,1,0,step=189
real_week2_20260702_153400,2026-07-02T07:34:31Z,100.83.22.21,test,week2_bench_wang,lightweight_real_sql,mixed_read_write,161.617,,,,,,0,0,0,1,step=190
real_week2_20260702_153400,2026-07-02T07:34:31Z,100.83.22.21,test,week2_bench_wang,lightweight_real_sql,mixed_read_write,156.668,,,,,,0,0,1,0,step=191
real_week2_20260702_153400,2026-07-02T07:34:31Z,100.83.22.21,test,week2_bench_wang,lightweight_real_sql,mixed_read_write,127.341,,,,,,0,0,1,0,step=192
real_week2_20260702_153400,2026-07-02T07:34:31Z,100.83.22.21,test,week2_bench_wang,lightweight_real_sql,mixed_read_write,121.054,,,,,,0,0,0,1,step=193
real_week2_20260702_153400,2026-07-02T07:34:31Z,100.83.22.21,test,week2_bench_wang,lightweight_real_sql,mixed_read_write,119.591,,,,,,0,0,1,0,step=194
real_week2_20260702_153400,2026-07-02T07:34:31Z,100.83.22.21,test,week2_bench_wang,lightweight_real_sql,mixed_read_write,139.871,,,,,,0,0,1,0,step=195
real_week2_20260702_153400,2026-07-02T07:34:31Z,100.83.22.21,test,week2_bench_wang,lightweight_real_sql,mixed_read_write,136.893,,,,,,0,0,0,1,step=196
real_week2_20260702_153400,2026-07-02T07:34:31Z,100.83.22.21,test,week2_bench_wang,lightweight_real_sql,mixed_read_write,135.952,,,,,,0,0,1,0,step=197
real_week2_20260702_153400,2026-07-02T07:34:31Z,100.83.22.21,test,week2_bench_wang,lightweight_real_sql,mixed_read_write,1313.997,,,,,,0,0,1,0,step=198
real_week2_20260702_153400,2026-07-02T07:34:31Z,100.83.22.21,test,week2_bench_wang,lightweight_real_sql,mixed_read_write,131.113,,,,,,0,0,0,1,step=199
real_week2_20260702_153400,2026-07-02T07:34:31Z,100.83.22.21,test,week2_bench_wang,lightweight_real_sql,mixed_read_write,163.2,,,,,,0,0,1,0,step=200
real_week2_20260702_153400,2026-07-02T07:34:31Z,100.83.22.21,test,week2_bench_wang,lightweight_real_sql,mixed_read_write,135.73,,,,,,0,0,1,0,step=201
real_week2_20260702_153400,2026-07-02T07:34:31Z,100.83.22.21,test,week2_bench_wang,lightweight_real_sql,mixed_read_write,222.502,,,,,,0,0,0,1,step=202
real_week2_20260702_153400,2026-07-02T07:34:31Z,100.83.22.21,test,week2_bench_wang,lightweight_real_sql,mixed_read_write,132.928,,,,,,0,0,1,0,step=203
real_week2_20260702_153400,2026-07-02T07:34:31Z,100.83.22.21,test,week2_bench_wang,lightweight_real_sql,mixed_read_write,126.556,,,,,,0,0,1,0,step=204
real_week2_20260702_153400,2026-07-02T07:34:31Z,100.83.22.21,test,week2_bench_wang,lightweight_real_sql,mixed_read_write,124.857,,,,,,0,0,0,1,step=205
real_week2_20260702_153400,2026-07-02T07:34:31Z,100.83.22.21,test,week2_bench_wang,lightweight_real_sql,mixed_read_write,146.936,,,,,,0,0,1,0,step=206
real_week2_20260702_153400,2026-07-02T07:34:31Z,100.83.22.21,test,week2_bench_wang,lightweight_real_sql,mixed_read_write,131.014,,,,,,0,0,1,0,step=207
real_week2_20260702_153400,2026-07-02T07:34:31Z,100.83.22.21,test,week2_bench_wang,lightweight_real_sql,mixed_read_write,118.746,,,,,,0,0,0,1,step=208
real_week2_20260702_153400,2026-07-02T07:34:31Z,100.83.22.21,test,week2_bench_wang,lightweight_real_sql,mixed_read_write,128.754,,,,,,0,0,1,0,step=209
real_week2_20260702_153400,2026-07-02T07:34:31Z,100.83.22.21,test,week2_bench_wang,lightweight_real_sql,mixed_read_write,245.659,,,,,,0,0,1,0,step=210
real_week2_20260702_153400,2026-07-02T07:34:31Z,100.83.22.21,test,week2_bench_wang,lightweight_real_sql,mixed_read_write,139.807,,,,,,0,0,0,1,step=211
real_week2_20260702_153400,2026-07-02T07:34:31Z,100.83.22.21,test,week2_bench_wang,lightweight_real_sql,mixed_read_write,128.307,,,,,,0,0,1,0,step=212
real_week2_20260702_153400,2026-07-02T07:34:31Z,100.83.22.21,test,week2_bench_wang,lightweight_real_sql,mixed_read_write,131.016,,,,,,0,0,1,0,step=213
real_week2_20260702_153400,2026-07-02T07:34:31Z,100.83.22.21,test,week2_bench_wang,lightweight_real_sql,mixed_read_write,100.127,,,,,,0,0,0,1,step=214
real_week2_20260702_153400,2026-07-02T07:34:31Z,100.83.22.21,test,week2_bench_wang,lightweight_real_sql,mixed_read_write,132.434,,,,,,0,0,1,0,step=215
real_week2_20260702_153400,2026-07-02T07:34:31Z,100.83.22.21,test,week2_bench_wang,lightweight_real_sql,mixed_read_write,136.127,,,,,,0,0,1,0,step=216
real_week2_20260702_153400,2026-07-02T07:34:31Z,100.83.22.21,test,week2_bench_wang,lightweight_real_sql,mixed_read_write,130.495,,,,,,0,0,0,1,step=217
real_week2_20260702_153400,2026-07-02T07:34:31Z,100.83.22.21,test,week2_bench_wang,lightweight_real_sql,mixed_read_write,131.486,,,,,,0,0,1,0,step=218
real_week2_20260702_153400,2026-07-02T07:34:31Z,100.83.22.21,test,week2_bench_wang,lightweight_real_sql,mixed_read_write,164.575,,,,,,0,0,1,0,step=219
real_week2_20260702_153400,2026-07-02T07:34:31Z,100.83.22.21,test,week2_bench_wang,lightweight_real_sql,mixed_read_write,124.203,,,,,,0,0,0,1,step=220
