experiment_id,parameter_name,category,workload_type,current_value,default_value,value_range,action_type,min_value,max_value,step,enum_values,raw_keyword_score,normalized_keyword_score,category_prior,workload_prior,safety_score,dynamic_effective,tenant_scope,range_known,doc_hint_available,baseline_throughput,baseline_avg_latency_ms,baseline_p95_latency_ms,baseline_p99_latency_ms,impact_score,risk_level,can_modify,evidence,interpretation
real_week4_offline,enable_rereplication,磁盘IO,TPC-C,True,True,True:turned on  False: turned off,bool,0.0,1.0,1.0,True|False,5.0,0.333333,0.9,0.9,0.4464,1,0,1,0,1.826,312.3,716.0,726.0,0.638901,MEDIUM,UNKNOWN,命中关键词: io,日志写入、刷盘和 IO 隔离对写事务路径更敏感。
real_week4_offline,enable_rereplication,磁盘IO,TPC-H,True,True,True:turned on  False: turned off,bool,0.0,1.0,1.0,True|False,5.0,0.333333,0.9,0.7,0.4464,1,0,1,0,6.5269,153.213,192.592,285.852,0.602901,MEDIUM,UNKNOWN,命中关键词: io,日志写入、刷盘和 IO 隔离对写事务路径更敏感。
real_week4_offline,enable_rpc_authentication_bypass,磁盘IO,lightweight_sql,True,True,UNKNOWN,bool,0.0,1.0,1.0,True|False,5.0,0.333333,0.9,0.58,0.4464,1,0,0,1,7.17,139.228,178.12,239.711,0.561301,MEDIUM,UNKNOWN,命中关键词: io,日志写入、刷盘和 IO 隔离对写事务路径更敏感。
real_week4_offline,enable_rpc_authentication_bypass,磁盘IO,TPC-C,True,True,UNKNOWN,bool,0.0,1.0,1.0,True|False,5.0,0.333333,0.9,0.9,0.4464,1,0,0,1,1.826,312.3,716.0,726.0,0.618901,MEDIUM,UNKNOWN,命中关键词: io,日志写入、刷盘和 IO 隔离对写事务路径更敏感。
real_week4_offline,enable_rpc_authentication_bypass,磁盘IO,TPC-H,True,True,UNKNOWN,bool,0.0,1.0,1.0,True|False,5.0,0.333333,0.9,0.7,0.4464,1,0,0,1,6.5269,153.213,192.592,285.852,0.582901,MEDIUM,UNKNOWN,命中关键词: io,日志写入、刷盘和 IO 隔离对写事务路径更敏感。
real_week4_offline,enable_sql_audit,SQL执行,lightweight_sql,True,true,TRUE: turned on FALSE: turned off,bool,0.0,1.0,1.0,True|False,5.0,0.333333,0.78,0.62,0.4464,1,0,1,0,7.17,139.228,178.12,239.711,0.564501,MEDIUM,UNKNOWN,命中关键词: sql,SQL 审计、计划和长查询调度对复杂查询更敏感。
real_week4_offline,enable_sql_audit,SQL执行,TPC-C,True,true,TRUE: turned on FALSE: turned off,bool,0.0,1.0,1.0,True|False,5.0,0.333333,0.78,0.66,0.4464,1,0,1,0,1.826,312.3,716.0,726.0,0.571701,MEDIUM,UNKNOWN,命中关键词: sql,SQL 审计、计划和长查询调度对复杂查询更敏感。
real_week4_offline,enable_sql_audit,SQL执行,TPC-H,True,true,TRUE: turned on FALSE: turned off,bool,0.0,1.0,1.0,True|False,5.0,0.333333,0.78,0.86,0.4464,1,0,1,0,6.5269,153.213,192.592,285.852,0.607701,MEDIUM,UNKNOWN,命中关键词: sql,SQL 审计、计划和长查询调度对复杂查询更敏感。
real_week4_offline,enable_sql_operator_dump,SQL执行,lightweight_sql,True,True,UNKNOWN,bool,0.0,1.0,1.0,True|False,5.0,0.333333,0.78,0.62,0.4464,1,0,0,1,7.17,139.228,178.12,239.711,0.544501,MEDIUM,UNKNOWN,命中关键词: sql,SQL 审计、计划和长查询调度对复杂查询更敏感。
real_week4_offline,enable_sql_operator_dump,SQL执行,TPC-C,True,True,UNKNOWN,bool,0.0,1.0,1.0,True|False,5.0,0.333333,0.78,0.66,0.4464,1,0,0,1,1.826,312.3,716.0,726.0,0.551701,MEDIUM,UNKNOWN,命中关键词: sql,SQL 审计、计划和长查询调度对复杂查询更敏感。
real_week4_offline,enable_sql_operator_dump,SQL执行,TPC-H,True,True,UNKNOWN,bool,0.0,1.0,1.0,True|False,5.0,0.333333,0.78,0.86,0.4464,1,0,0,1,6.5269,153.213,192.592,285.852,0.587701,MEDIUM,UNKNOWN,命中关键词: sql,SQL 审计、计划和长查询调度对复杂查询更敏感。
real_week4_offline,enable_syslog_recycle,磁盘IO,lightweight_sql,True,False,True：turned on,bool,0.0,1.0,1.0,True|False,5.0,0.333333,0.9,0.58,0.4464,1,0,1,0,7.17,139.228,178.12,239.711,0.581301,MEDIUM,UNKNOWN,命中关键词: log,日志写入、刷盘和 IO 隔离对写事务路径更敏感。
real_week4_offline,enable_syslog_recycle,磁盘IO,TPC-C,True,False,True：turned on,bool,0.0,1.0,1.0,True|False,5.0,0.333333,0.9,0.9,0.4464,1,0,1,0,1.826,312.3,716.0,726.0,0.638901,MEDIUM,UNKNOWN,命中关键词: log,日志写入、刷盘和 IO 隔离对写事务路径更敏感。
real_week4_offline,enable_syslog_recycle,磁盘IO,TPC-H,True,False,True：turned on,bool,0.0,1.0,1.0,True|False,5.0,0.333333,0.9,0.7,0.4464,1,0,1,0,6.5269,153.213,192.592,285.852,0.602901,MEDIUM,UNKNOWN,命中关键词: log,日志写入、刷盘和 IO 隔离对写事务路径更敏感。
real_week4_offline,enable_syslog_wf,磁盘IO,lightweight_sql,False,True,UNKNOWN,bool,0.0,1.0,1.0,True|False,5.0,0.333333,0.9,0.58,0.4464,1,0,0,1,7.17,139.228,178.12,239.711,0.561301,MEDIUM,UNKNOWN,命中关键词: log,日志写入、刷盘和 IO 隔离对写事务路径更敏感。
real_week4_offline,enable_syslog_wf,磁盘IO,TPC-C,False,True,UNKNOWN,bool,0.0,1.0,1.0,True|False,5.0,0.333333,0.9,0.9,0.4464,1,0,0,1,1.826,312.3,716.0,726.0,0.618901,MEDIUM,UNKNOWN,命中关键词: log,日志写入、刷盘和 IO 隔离对写事务路径更敏感。
real_week4_offline,enable_syslog_wf,磁盘IO,TPC-H,False,True,UNKNOWN,bool,0.0,1.0,1.0,True|False,5.0,0.333333,0.9,0.7,0.4464,1,0,0,1,6.5269,153.213,192.592,285.852,0.582901,MEDIUM,UNKNOWN,命中关键词: log,日志写入、刷盘和 IO 隔离对写事务路径更敏感。
real_week4_offline,global_background_cpu_quota,CPU调度,lightweight_sql,-1,-1,UNKNOWN,numeric,0.5,2.0,1.0,,5.0,0.333333,0.88,0.66,0.4464,1,0,0,1,7.17,139.228,178.12,239.711,0.571701,MEDIUM,UNKNOWN,命中关键词: cpu,并发调度和后台线程会影响事务排队与大查询执行资源。
real_week4_offline,global_background_cpu_quota,CPU调度,TPC-C,-1,-1,UNKNOWN,numeric,0.5,2.0,1.0,,5.0,0.333333,0.88,0.82,0.4464,1,0,0,1,1.826,312.3,716.0,726.0,0.600501,MEDIUM,UNKNOWN,命中关键词: cpu,并发调度和后台线程会影响事务排队与大查询执行资源。
real_week4_offline,global_background_cpu_quota,CPU调度,TPC-H,-1,-1,UNKNOWN,numeric,0.5,2.0,1.0,,5.0,0.333333,0.88,0.78,0.4464,1,0,0,1,6.5269,153.213,192.592,285.852,0.593301,MEDIUM,UNKNOWN,命中关键词: cpu,并发调度和后台线程会影响事务排队与大查询执行资源。
real_week4_offline,large_query_worker_percentage,CPU调度,lightweight_sql,30,30,"[0, 100] in percentage",numeric,0.0,100.0,25.0,,5.0,0.333333,0.88,0.66,0.4464,1,0,1,0,7.17,139.228,178.12,239.711,0.591701,MEDIUM,UNKNOWN,命中关键词: worker,并发调度和后台线程会影响事务排队与大查询执行资源。
real_week4_offline,large_query_worker_percentage,CPU调度,TPC-C,30,30,"[0, 100] in percentage",numeric,0.0,100.0,25.0,,5.0,0.333333,0.88,0.82,0.4464,1,0,1,0,1.826,312.3,716.0,726.0,0.620501,MEDIUM,UNKNOWN,命中关键词: worker,并发调度和后台线程会影响事务排队与大查询执行资源。
real_week4_offline,large_query_worker_percentage,CPU调度,TPC-H,30,30,"[0, 100] in percentage",numeric,0.0,100.0,25.0,,5.0,0.333333,0.88,0.78,0.4464,1,0,1,0,6.5269,153.213,192.592,285.852,0.613301,MEDIUM,UNKNOWN,命中关键词: worker,并发调度和后台线程会影响事务排队与大查询执行资源。
real_week4_offline,logservice_access_point,磁盘IO,lightweight_sql,,UNKNOWN,UNKNOWN,numeric,0.0,100.0,25.0,,5.0,0.333333,0.9,0.58,0.4464,1,0,0,1,7.17,139.228,178.12,239.711,0.561301,MEDIUM,UNKNOWN,命中关键词: log,日志写入、刷盘和 IO 隔离对写事务路径更敏感。
real_week4_offline,logservice_access_point,磁盘IO,TPC-C,,UNKNOWN,UNKNOWN,numeric,0.0,100.0,25.0,,5.0,0.333333,0.9,0.9,0.4464,1,0,0,1,1.826,312.3,716.0,726.0,0.618901,MEDIUM,UNKNOWN,命中关键词: log,日志写入、刷盘和 IO 隔离对写事务路径更敏感。
real_week4_offline,logservice_access_point,磁盘IO,TPC-H,,UNKNOWN,UNKNOWN,numeric,0.0,100.0,25.0,,5.0,0.333333,0.9,0.7,0.4464,1,0,0,1,6.5269,153.213,192.592,285.852,0.582901,MEDIUM,UNKNOWN,命中关键词: log,日志写入、刷盘和 IO 隔离对写事务路径更敏感。
real_week4_offline,migration_disable_time,磁盘IO,lightweight_sql,3600s,3600s,"[1s, +∞)",numeric,0.0,1.0,1.0,,5.0,0.333333,0.9,0.58,0.4464,1,0,1,0,7.17,139.228,178.12,239.711,0.581301,MEDIUM,UNKNOWN,命中关键词: io,日志写入、刷盘和 IO 隔离对写事务路径更敏感。
real_week4_offline,migration_disable_time,磁盘IO,TPC-C,3600s,3600s,"[1s, +∞)",numeric,0.0,1.0,1.0,,5.0,0.333333,0.9,0.9,0.4464,1,0,1,0,1.826,312.3,716.0,726.0,0.638901,MEDIUM,UNKNOWN,命中关键词: io,日志写入、刷盘和 IO 隔离对写事务路径更敏感。
real_week4_offline,migration_disable_time,磁盘IO,TPC-H,3600s,3600s,"[1s, +∞)",numeric,0.0,1.0,1.0,,5.0,0.333333,0.9,0.7,0.4464,1,0,1,0,6.5269,153.213,192.592,285.852,0.602901,MEDIUM,UNKNOWN,命中关键词: io,日志写入、刷盘和 IO 隔离对写事务路径更敏感。
real_week4_offline,min_observer_version,磁盘IO,lightweight_sql,4.4.2.1,4.4.2.1,UNKNOWN,numeric,0.0,100.0,25.0,,5.0,0.333333,0.9,0.58,0.4464,1,0,0,1,7.17,139.228,178.12,239.711,0.561301,MEDIUM,UNKNOWN,命中关键词: io,日志写入、刷盘和 IO 隔离对写事务路径更敏感。
real_week4_offline,min_observer_version,磁盘IO,TPC-C,4.4.2.1,4.4.2.1,UNKNOWN,numeric,0.0,100.0,25.0,,5.0,0.333333,0.9,0.9,0.4464,1,0,0,1,1.826,312.3,716.0,726.0,0.618901,MEDIUM,UNKNOWN,命中关键词: io,日志写入、刷盘和 IO 隔离对写事务路径更敏感。
real_week4_offline,min_observer_version,磁盘IO,TPC-H,4.4.2.1,4.4.2.1,UNKNOWN,numeric,0.0,100.0,25.0,,5.0,0.333333,0.9,0.7,0.4464,1,0,0,1,6.5269,153.213,192.592,285.852,0.582901,MEDIUM,UNKNOWN,命中关键词: io,日志写入、刷盘和 IO 隔离对写事务路径更敏感。
real_week4_offline,resource_hard_limit,内存管理,lightweight_sql,100,100,UNKNOWN,numeric,50.0,150.0,25.0,,5.0,0.333333,0.84,0.6,0.4464,1,0,0,1,7.17,139.228,178.12,239.711,0.552901,MEDIUM,UNKNOWN,命中关键词: resource,内存水位、缓存和冻结行为会影响写入路径与大查询中间结果。
real_week4_offline,resource_hard_limit,内存管理,TPC-C,100,100,UNKNOWN,numeric,50.0,150.0,25.0,,5.0,0.333333,0.84,0.76,0.4464,1,0,0,1,1.826,312.3,716.0,726.0,0.581701,MEDIUM,UNKNOWN,命中关键词: resource,内存水位、缓存和冻结行为会影响写入路径与大查询中间结果。
real_week4_offline,resource_hard_limit,内存管理,TPC-H,100,100,UNKNOWN,numeric,50.0,150.0,25.0,,5.0,0.333333,0.84,0.88,0.4464,1,0,0,1,6.5269,153.213,192.592,285.852,0.603301,MEDIUM,UNKNOWN,命中关键词: resource,内存水位、缓存和冻结行为会影响写入路径与大查询中间结果。
real_week4_offline,rpc_client_authentication_method,磁盘IO,lightweight_sql,NONE,NONE,UNKNOWN,numeric,0.0,100.0,25.0,,5.0,0.333333,0.9,0.58,0.4464,1,0,0,1,7.17,139.228,178.12,239.711,0.561301,MEDIUM,UNKNOWN,命中关键词: io,日志写入、刷盘和 IO 隔离对写事务路径更敏感。
real_week4_offline,rpc_client_authentication_method,磁盘IO,TPC-C,NONE,NONE,UNKNOWN,numeric,0.0,100.0,25.0,,5.0,0.333333,0.9,0.9,0.4464,1,0,0,1,1.826,312.3,716.0,726.0,0.618901,MEDIUM,UNKNOWN,命中关键词: io,日志写入、刷盘和 IO 隔离对写事务路径更敏感。
real_week4_offline,rpc_client_authentication_method,磁盘IO,TPC-H,NONE,NONE,UNKNOWN,numeric,0.0,100.0,25.0,,5.0,0.333333,0.9,0.7,0.4464,1,0,0,1,6.5269,153.213,192.592,285.852,0.582901,MEDIUM,UNKNOWN,命中关键词: io,日志写入、刷盘和 IO 隔离对写事务路径更敏感。
real_week4_offline,rpc_server_authentication_method,磁盘IO,lightweight_sql,ALL,ALL,UNKNOWN,numeric,0.0,100.0,25.0,,5.0,0.333333,0.9,0.58,0.4464,1,0,0,1,7.17,139.228,178.12,239.711,0.561301,MEDIUM,UNKNOWN,命中关键词: io,日志写入、刷盘和 IO 隔离对写事务路径更敏感。
real_week4_offline,rpc_server_authentication_method,磁盘IO,TPC-C,ALL,ALL,UNKNOWN,numeric,0.0,100.0,25.0,,5.0,0.333333,0.9,0.9,0.4464,1,0,0,1,1.826,312.3,716.0,726.0,0.618901,MEDIUM,UNKNOWN,命中关键词: io,日志写入、刷盘和 IO 隔离对写事务路径更敏感。
real_week4_offline,rpc_server_authentication_method,磁盘IO,TPC-H,ALL,ALL,UNKNOWN,numeric,0.0,100.0,25.0,,5.0,0.333333,0.9,0.7,0.4464,1,0,0,1,6.5269,153.213,192.592,285.852,0.582901,MEDIUM,UNKNOWN,命中关键词: io,日志写入、刷盘和 IO 隔离对写事务路径更敏感。
real_week4_offline,server_balance_critical_disk_waterlevel,磁盘IO,lightweight_sql,80,80,UNKNOWN,numeric,40.0,120.0,20.0,,5.0,0.333333,0.9,0.58,0.4464,1,0,0,1,7.17,139.228,178.12,239.711,0.561301,MEDIUM,UNKNOWN,命中关键词: disk,日志写入、刷盘和 IO 隔离对写事务路径更敏感。
real_week4_offline,server_balance_critical_disk_waterlevel,磁盘IO,TPC-C,80,80,UNKNOWN,numeric,40.0,120.0,20.0,,5.0,0.333333,0.9,0.9,0.4464,1,0,0,1,1.826,312.3,716.0,726.0,0.618901,MEDIUM,UNKNOWN,命中关键词: disk,日志写入、刷盘和 IO 隔离对写事务路径更敏感。
real_week4_offline,server_balance_critical_disk_waterlevel,磁盘IO,TPC-H,80,80,UNKNOWN,numeric,40.0,120.0,20.0,,5.0,0.333333,0.9,0.7,0.4464,1,0,0,1,6.5269,153.213,192.592,285.852,0.582901,MEDIUM,UNKNOWN,命中关键词: disk,日志写入、刷盘和 IO 隔离对写事务路径更敏感。
real_week4_offline,server_cpu_quota_max,CPU调度,lightweight_sql,0,0,"[0, 16]",numeric,0.0,16.0,4.0,,5.0,0.333333,0.88,0.66,0.4464,1,0,1,0,7.17,139.228,178.12,239.711,0.591701,MEDIUM,UNKNOWN,命中关键词: cpu,并发调度和后台线程会影响事务排队与大查询执行资源。
real_week4_offline,server_cpu_quota_max,CPU调度,TPC-C,0,0,"[0, 16]",numeric,0.0,16.0,4.0,,5.0,0.333333,0.88,0.82,0.4464,1,0,1,0,1.826,312.3,716.0,726.0,0.620501,MEDIUM,UNKNOWN,命中关键词: cpu,并发调度和后台线程会影响事务排队与大查询执行资源。
real_week4_offline,server_cpu_quota_max,CPU调度,TPC-H,0,0,"[0, 16]",numeric,0.0,16.0,4.0,,5.0,0.333333,0.88,0.78,0.4464,1,0,1,0,6.5269,153.213,192.592,285.852,0.613301,MEDIUM,UNKNOWN,命中关键词: cpu,并发调度和后台线程会影响事务排队与大查询执行资源。
real_week4_offline,server_cpu_quota_min,CPU调度,lightweight_sql,0,0,"[0, 16]",numeric,0.0,16.0,4.0,,5.0,0.333333,0.88,0.66,0.4464,1,0,1,0,7.17,139.228,178.12,239.711,0.591701,MEDIUM,UNKNOWN,命中关键词: cpu,并发调度和后台线程会影响事务排队与大查询执行资源。
real_week4_offline,server_cpu_quota_min,CPU调度,TPC-C,0,0,"[0, 16]",numeric,0.0,16.0,4.0,,5.0,0.333333,0.88,0.82,0.4464,1,0,1,0,1.826,312.3,716.0,726.0,0.620501,MEDIUM,UNKNOWN,命中关键词: cpu,并发调度和后台线程会影响事务排队与大查询执行资源。
real_week4_offline,server_cpu_quota_min,CPU调度,TPC-H,0,0,"[0, 16]",numeric,0.0,16.0,4.0,,5.0,0.333333,0.88,0.78,0.4464,1,0,1,0,6.5269,153.213,192.592,285.852,0.613301,MEDIUM,UNKNOWN,命中关键词: cpu,并发调度和后台线程会影响事务排队与大查询执行资源。
real_week4_offline,sql_login_thread_count,CPU调度,lightweight_sql,0,0,"[0, 32] in integer, 0 stands for use default thread count defined in TG",numeric,0.0,32.0,8.0,,5.0,0.333333,0.88,0.66,0.4464,1,0,1,0,7.17,139.228,178.12,239.711,0.591701,MEDIUM,UNKNOWN,命中关键词: thread,并发调度和后台线程会影响事务排队与大查询执行资源。
real_week4_offline,sql_login_thread_count,CPU调度,TPC-C,0,0,"[0, 32] in integer, 0 stands for use default thread count defined in TG",numeric,0.0,32.0,8.0,,5.0,0.333333,0.88,0.82,0.4464,1,0,1,0,1.826,312.3,716.0,726.0,0.620501,MEDIUM,UNKNOWN,命中关键词: thread,并发调度和后台线程会影响事务排队与大查询执行资源。
real_week4_offline,sql_login_thread_count,CPU调度,TPC-H,0,0,"[0, 32] in integer, 0 stands for use default thread count defined in TG",numeric,0.0,32.0,8.0,,5.0,0.333333,0.88,0.78,0.4464,1,0,1,0,6.5269,153.213,192.592,285.852,0.613301,MEDIUM,UNKNOWN,命中关键词: thread,并发调度和后台线程会影响事务排队与大查询执行资源。
real_week4_offline,sql_net_thread_count,CPU调度,lightweight_sql,0,0,"[0, 64] in integer, default value is 0, 0 stands for old value GCONF",numeric,0.0,64.0,16.0,,5.0,0.333333,0.88,0.66,0.4464,1,0,1,0,7.17,139.228,178.12,239.711,0.591701,MEDIUM,UNKNOWN,命中关键词: thread,并发调度和后台线程会影响事务排队与大查询执行资源。
real_week4_offline,sql_net_thread_count,CPU调度,TPC-C,0,0,"[0, 64] in integer, default value is 0, 0 stands for old value GCONF",numeric,0.0,64.0,16.0,,5.0,0.333333,0.88,0.82,0.4464,1,0,1,0,1.826,312.3,716.0,726.0,0.620501,MEDIUM,UNKNOWN,命中关键词: thread,并发调度和后台线程会影响事务排队与大查询执行资源。
real_week4_offline,sql_net_thread_count,CPU调度,TPC-H,0,0,"[0, 64] in integer, default value is 0, 0 stands for old value GCONF",numeric,0.0,64.0,16.0,,5.0,0.333333,0.88,0.78,0.4464,1,0,1,0,6.5269,153.213,192.592,285.852,0.613301,MEDIUM,UNKNOWN,命中关键词: thread,并发调度和后台线程会影响事务排队与大查询执行资源。
real_week4_offline,sql_protocol_min_tls_version,磁盘IO,lightweight_sql,none,none,UNKNOWN,numeric,0.0,100.0,25.0,,5.0,0.333333,0.9,0.58,0.4464,1,0,0,1,7.17,139.228,178.12,239.711,0.561301,MEDIUM,UNKNOWN,命中关键词: io,日志写入、刷盘和 IO 隔离对写事务路径更敏感。
real_week4_offline,sql_protocol_min_tls_version,磁盘IO,TPC-C,none,none,UNKNOWN,numeric,0.0,100.0,25.0,,5.0,0.333333,0.9,0.9,0.4464,1,0,0,1,1.826,312.3,716.0,726.0,0.618901,MEDIUM,UNKNOWN,命中关键词: io,日志写入、刷盘和 IO 隔离对写事务路径更敏感。
real_week4_offline,sql_protocol_min_tls_version,磁盘IO,TPC-H,none,none,UNKNOWN,numeric,0.0,100.0,25.0,,5.0,0.333333,0.9,0.7,0.4464,1,0,0,1,6.5269,153.213,192.592,285.852,0.582901,MEDIUM,UNKNOWN,命中关键词: io,日志写入、刷盘和 IO 隔离对写事务路径更敏感。
real_week4_offline,ss_cache_max_percentage,内存管理,lightweight_sql,30,30,"(0,100] in integer",numeric,0.0,100.0,25.0,,5.0,0.333333,0.84,0.6,0.4464,1,0,1,0,7.17,139.228,178.12,239.711,0.572901,MEDIUM,UNKNOWN,命中关键词: cache,内存水位、缓存和冻结行为会影响写入路径与大查询中间结果。
real_week4_offline,ss_cache_max_percentage,内存管理,TPC-C,30,30,"(0,100] in integer",numeric,0.0,100.0,25.0,,5.0,0.333333,0.84,0.76,0.4464,1,0,1,0,1.826,312.3,716.0,726.0,0.601701,MEDIUM,UNKNOWN,命中关键词: cache,内存水位、缓存和冻结行为会影响写入路径与大查询中间结果。
real_week4_offline,ss_cache_max_percentage,内存管理,TPC-H,30,30,"(0,100] in integer",numeric,0.0,100.0,25.0,,5.0,0.333333,0.84,0.88,0.4464,1,0,1,0,6.5269,153.213,192.592,285.852,0.623301,MEDIUM,UNKNOWN,命中关键词: cache,内存水位、缓存和冻结行为会影响写入路径与大查询中间结果。
real_week4_offline,ss_cache_maxsize_percpu,CPU调度,lightweight_sql,128G,128G,"(0, +∞)",numeric,0.0,1.0,1.0,,5.0,0.333333,0.88,0.66,0.4464,1,0,1,0,7.17,139.228,178.12,239.711,0.591701,MEDIUM,UNKNOWN,命中关键词: cpu,并发调度和后台线程会影响事务排队与大查询执行资源。
real_week4_offline,ss_cache_maxsize_percpu,CPU调度,TPC-C,128G,128G,"(0, +∞)",numeric,0.0,1.0,1.0,,5.0,0.333333,0.88,0.82,0.4464,1,0,1,0,1.826,312.3,716.0,726.0,0.620501,MEDIUM,UNKNOWN,命中关键词: cpu,并发调度和后台线程会影响事务排队与大查询执行资源。
real_week4_offline,ss_cache_maxsize_percpu,CPU调度,TPC-H,128G,128G,"(0, +∞)",numeric,0.0,1.0,1.0,,5.0,0.333333,0.88,0.78,0.4464,1,0,1,0,6.5269,153.213,192.592,285.852,0.613301,MEDIUM,UNKNOWN,命中关键词: cpu,并发调度和后台线程会影响事务排队与大查询执行资源。
real_week4_offline,sync_io_thread_count,CPU调度,lightweight_sql,0,0,"[0,1024] in integer",numeric,0.0,1024.0,256.0,,5.0,0.333333,0.88,0.66,0.4464,1,0,1,0,7.17,139.228,178.12,239.711,0.591701,MEDIUM,UNKNOWN,命中关键词: thread,并发调度和后台线程会影响事务排队与大查询执行资源。
real_week4_offline,sync_io_thread_count,CPU调度,TPC-C,0,0,"[0,1024] in integer",numeric,0.0,1024.0,256.0,,5.0,0.333333,0.88,0.82,0.4464,1,0,1,0,1.826,312.3,716.0,726.0,0.620501,MEDIUM,UNKNOWN,命中关键词: thread,并发调度和后台线程会影响事务排队与大查询执行资源。
real_week4_offline,sync_io_thread_count,CPU调度,TPC-H,0,0,"[0,1024] in integer",numeric,0.0,1024.0,256.0,,5.0,0.333333,0.88,0.78,0.4464,1,0,1,0,6.5269,153.213,192.592,285.852,0.613301,MEDIUM,UNKNOWN,命中关键词: thread,并发调度和后台线程会影响事务排队与大查询执行资源。
real_week4_offline,sys_bkgd_migration_change_member_list_timeout,内存管理,lightweight_sql,20s,20s,"[0s,24h]",numeric,0.0,24.0,6.0,,5.0,0.333333,0.84,0.6,0.4464,1,0,1,0,7.17,139.228,178.12,239.711,0.572901,MEDIUM,UNKNOWN,命中关键词: mem,内存水位、缓存和冻结行为会影响写入路径与大查询中间结果。
real_week4_offline,sys_bkgd_migration_change_member_list_timeout,内存管理,TPC-C,20s,20s,"[0s,24h]",numeric,0.0,24.0,6.0,,5.0,0.333333,0.84,0.76,0.4464,1,0,1,0,1.826,312.3,716.0,726.0,0.601701,MEDIUM,UNKNOWN,命中关键词: mem,内存水位、缓存和冻结行为会影响写入路径与大查询中间结果。
real_week4_offline,sys_bkgd_migration_change_member_list_timeout,内存管理,TPC-H,20s,20s,"[0s,24h]",numeric,0.0,24.0,6.0,,5.0,0.333333,0.84,0.88,0.4464,1,0,1,0,6.5269,153.213,192.592,285.852,0.623301,MEDIUM,UNKNOWN,命中关键词: mem,内存水位、缓存和冻结行为会影响写入路径与大查询中间结果。
real_week4_offline,sys_bkgd_migration_retry_num,磁盘IO,lightweight_sql,3,3,"[3, 100] in integer",numeric,3.0,100.0,24.25,,5.0,0.333333,0.9,0.58,0.4464,1,0,1,0,7.17,139.228,178.12,239.711,0.581301,MEDIUM,UNKNOWN,命中关键词: io,日志写入、刷盘和 IO 隔离对写事务路径更敏感。
real_week4_offline,sys_bkgd_migration_retry_num,磁盘IO,TPC-C,3,3,"[3, 100] in integer",numeric,3.0,100.0,24.25,,5.0,0.333333,0.9,0.9,0.4464,1,0,1,0,1.826,312.3,716.0,726.0,0.638901,MEDIUM,UNKNOWN,命中关键词: io,日志写入、刷盘和 IO 隔离对写事务路径更敏感。
real_week4_offline,sys_bkgd_migration_retry_num,磁盘IO,TPC-H,3,3,"[3, 100] in integer",numeric,3.0,100.0,24.25,,5.0,0.333333,0.9,0.7,0.4464,1,0,1,0,6.5269,153.213,192.592,285.852,0.602901,MEDIUM,UNKNOWN,命中关键词: io,日志写入、刷盘和 IO 隔离对写事务路径更敏感。
real_week4_offline,syslog_level,磁盘IO,lightweight_sql,WDIAG,WDIAG,UNKNOWN,numeric,0.0,100.0,25.0,,5.0,0.333333,0.9,0.58,0.4464,1,0,0,1,7.17,139.228,178.12,239.711,0.561301,MEDIUM,UNKNOWN,命中关键词: log,日志写入、刷盘和 IO 隔离对写事务路径更敏感。
real_week4_offline,syslog_level,磁盘IO,TPC-C,WDIAG,WDIAG,UNKNOWN,numeric,0.0,100.0,25.0,,5.0,0.333333,0.9,0.9,0.4464,1,0,0,1,1.826,312.3,716.0,726.0,0.618901,MEDIUM,UNKNOWN,命中关键词: log,日志写入、刷盘和 IO 隔离对写事务路径更敏感。
real_week4_offline,syslog_level,磁盘IO,TPC-H,WDIAG,WDIAG,UNKNOWN,numeric,0.0,100.0,25.0,,5.0,0.333333,0.9,0.7,0.4464,1,0,0,1,6.5269,153.213,192.592,285.852,0.582901,MEDIUM,UNKNOWN,命中关键词: log,日志写入、刷盘和 IO 隔离对写事务路径更敏感。
real_week4_offline,tenant_task_queue_size,CPU调度,lightweight_sql,16384,16384,"[1024,+∞)",numeric,0.0,1024.0,256.0,,5.0,0.333333,0.88,0.66,0.4464,1,0,1,0,7.17,139.228,178.12,239.711,0.591701,MEDIUM,UNKNOWN,命中关键词: queue,并发调度和后台线程会影响事务排队与大查询执行资源。
real_week4_offline,tenant_task_queue_size,CPU调度,TPC-C,16384,16384,"[1024,+∞)",numeric,0.0,1024.0,256.0,,5.0,0.333333,0.88,0.82,0.4464,1,0,1,0,1.826,312.3,716.0,726.0,0.620501,MEDIUM,UNKNOWN,命中关键词: queue,并发调度和后台线程会影响事务排队与大查询执行资源。
real_week4_offline,tenant_task_queue_size,CPU调度,TPC-H,16384,16384,"[1024,+∞)",numeric,0.0,1024.0,256.0,,5.0,0.333333,0.88,0.78,0.4464,1,0,1,0,6.5269,153.213,192.592,285.852,0.613301,MEDIUM,UNKNOWN,命中关键词: queue,并发调度和后台线程会影响事务排队与大查询执行资源。
real_week4_offline,trace_log_slow_query_watermark,磁盘IO,lightweight_sql,1s,1s,"[1ms,+∞)",numeric,0.0,1.0,1.0,,5.0,0.333333,0.9,0.58,0.4464,1,0,1,0,7.17,139.228,178.12,239.711,0.581301,MEDIUM,UNKNOWN,"命中关键词: io, log",日志写入、刷盘和 IO 隔离对写事务路径更敏感。
